,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
FGF5,4.537292042761288,2.5738008554914775,4.741754870021476,2.396567441683281e-06,0.00028117706401089914,4.4869224928675955,8.176525966038202,True,True,2,False,False,2
PSG5,5.099273569532399,0.3259063885268037,4.7411234998685385,2.403898629262426e-06,0.00028117706401089914,4.46929659408637,8.176525966038202,True,True,2,False,True,3
CKLF-CMTM1,4.227614789737118,0.23508171094885183,4.73399050274162,2.4882358653950423e-06,0.00028913951275070886,4.403800382585954,8.14860124325276,True,True,2,False,False,2
NEK10,3.6957889832794284,1.7888638780065775,4.7191361926736,2.673088526168205e-06,0.0003086028630308086,4.373867954644059,8.083455340596691,True,True,2,False,False,2
NPTX1,5.049750639405853,1.0521471414663583,4.6999128582110075,2.9319743826421205e-06,0.0003363069196709307,4.298350875510202,7.997486363542337,True,True,2,False,True,3
ALPK2,5.836586145174916,1.6555552071172688,4.686619406992494,3.1249125137409534e-06,0.0003561398691141052,4.243691669796828,7.940187013503654,True,True,2,False,False,2
H2AC11,4.118619311228322,2.494882636756812,4.674989930801696,3.303650668233974e-06,0.00037411213522631735,4.192112508759024,7.890954978680482,True,True,2,False,False,2
RSPH10B2,4.50238238912194,0.15428819972193814,4.658590112115299,3.5724716522844957e-06,0.00040199350320231674,4.088673374531389,7.8190746306641135,True,True,2,False,False,2
C1QTNF5,5.527854862328283,0.4739519506650078,4.6500806642728465,3.7201094856669336e-06,0.0004159737518595749,4.080949583193023,7.784888396185084,True,True,2,False,False,2
NRK,5.281108283967332,0.36013093358812087,4.647928368658196,3.758369501615039e-06,0.00041762532105758614,4.067937129237265,7.780925888517613,True,True,2,False,False,2
TREH,4.967848468904927,-0.40517593067293345,4.640181861203271,3.899224911868117e-06,0.00043058583669629356,4.006311437845719,7.7503638655947205,True,True,2,False,False,2
SFT2D3,5.5980016299685476,-1.681984123254012,4.622391049732845,4.2421524969596945e-06,0.0004652185958281651,3.8950919543135925,7.673003164283433,True,True,2,False,False,2
H2AC21,5.285321980396007,-1.005113429272617,4.621001955108347,4.270112972188863e-06,0.0004652185958281651,3.911395037381415,7.673003164283433,True,True,2,False,False,2
AK5,4.6991320030794235,2.4538551039653176,4.619952876948721,4.291346516441818e-06,0.0004652185958281651,3.9535801714398238,7.673003164283433,True,True,2,False,False,2
H1-3,5.394585578629015,0.1743198643680736,4.610221257723342,4.493205168332158e-06,0.00048414966477440866,3.905146480367722,7.633116474307245,True,True,2,False,False,2
PEDS1-UBE2V1,5.074586387441656,1.2347403143558136,4.604969091254729,4.605901510519468e-06,0.0004933031503344918,3.8883259775413173,7.614386663500311,True,True,2,False,False,2
PDE1C,5.396228367683801,1.712186652530195,4.587763556896967,4.994384835707426e-06,0.0005317075927786965,3.8148438817194155,7.539416857362795,True,True,2,False,False,2
GARIN5A,4.150888382966274,0.28873517541285815,4.561936747278815,5.637054441449262e-06,0.0005930247983108073,3.671872172308623,7.430274341441576,True,True,2,False,False,2
IRAG1,4.963463819537743,2.2099737042471297,4.528733411422421,6.58038970596818e-06,0.0006841681203649606,3.5627159994391775,7.287306880535886,True,True,2,True,False,2
