,logFC,AveExpr,t,P.Value,adj.P.Val,B,-log(adj.P.Val),is_deg,is_significant,score1,is_membrane,is_surface,score2
HTD2,7.9059147341589515,-4.131965264574609,14.498813879881784,3.175870673585482e-31,3.6049019300353026e-29,59.52908383349295,65.49267313033415,True,True,2,False,False,2
NPIPA3,5.152867956740973,-2.0463873466645546,14.331824508943205,9.250469741965107e-31,1.04368703492328e-28,57.853826878956795,64.42962293429203,True,True,2,False,False,2
H2BC12L,7.744025345599267,-5.465088642368131,14.172717659931056,2.565375213496567e-30,2.8430125664838584e-28,55.93868828402864,63.4275183510251,True,True,2,False,False,2
KISS1,8.555425259987157,-3.2654069996087123,14.158130149632095,2.817042517913932e-30,3.085402884094154e-28,58.11630350062482,63.34570036048267,True,True,2,False,False,2
GATD3,5.972364098460078,0.2569944536678669,14.075270401435558,4.7944064755049205e-30,5.220606911612305e-28,57.6489235681441,62.81976894210477,True,True,2,False,False,2
GPR21,7.001711633477084,-5.553518000191993,14.041405923700225,5.95881794785844e-30,6.451023199158423e-28,54.30779083522248,62.60814385007845,True,True,2,False,False,2
GNGT1,8.669891965494994,-5.285602641452846,13.94573687132115,1.1016354856774344e-29,1.1656797181498682e-27,55.78161917424995,62.016493144906114,True,True,2,False,False,2
IGF2BP1,9.076455201590376,-3.1498446975780143,13.904538111592524,1.4355517421010035e-29,1.5020362333971895e-27,56.5635654680309,61.762975834354705,True,True,2,False,False,2
FBN2,7.003241099537709,1.4233293219962642,13.717199415592145,4.7888740279565354e-29,4.9011377961528935e-27,55.39203020303401,60.58033012938116,True,True,2,False,True,3
PSG8,7.764627750946217,-5.348272448139819,13.672714677483057,6.376142257132745e-29,6.490150452926043e-27,53.13308795301358,60.2995117981229,True,True,2,False,True,3
PCDHGA8,5.221308396653327,-1.0309358193798168,13.60440179449191,9.897703554733502e-29,9.913052934577742e-27,54.2858771522636,59.8759451438877,True,True,2,True,True,3
FGF5,9.446990527088031,-2.554385562680034,13.544971675170157,1.4512157958991286e-28,1.4380857482219462e-26,54.29741384693741,59.50389953012807,True,True,2,False,False,2
CEP295NL,6.456556475992269,-1.5946432643432995,13.401741627547114,3.6514530850436496e-28,3.561878376551173e-26,53.26197987776337,58.59692437826836,True,True,2,False,False,2
SPATA21,6.770184456495059,-2.297395168234408,13.37114441585701,4.447368725949888e-28,4.3157911330733396e-26,52.95966742802086,58.404931765254844,True,True,2,False,False,2
COLEC10,8.87249033426113,-3.4407204154890962,13.2665726048285,8.726894354534227e-28,8.172300218303576e-26,52.49215366823242,57.76646200413148,True,True,2,False,True,3
